AUC_Ctot,Final_Ctot
89.85283912556716,44.95723533629531
49.476933453311446,20.413817131752836
110.45965037981313,48.34439267904588
52.044506962726146,20.955473452951125
62.858773936199654,26.979399421234945
86.25232193445302,36.23909858708506
72.84882031035164,28.981788875991725
77.92076337150145,38.52323972022763
142.29246082423836,63.22357777173181
88.17735615919939,39.16990989203457
53.1179893778568,18.44009661332394
51.50340841185332,18.114960710133833
75.99394577324557,31.897503000533945
102.09511067436316,47.736310893108104
92.41969462070482,40.662791747041986
53.84886852296849,25.994034034942295
90.94334915201213,43.447848756592066
67.274938123462,27.732957674738046
99.13639879253934,42.18916693534167
81.4549831119716,43.686477805672645
82.88468743185295,39.86608459091597
43.99204474872106,14.671486420523054
55.0635287559284,19.8660490966343
61.72266139628193,28.4390962509664
60.39401790049341,25.134806536810483
64.79447048784623,29.109498444693237
48.21417797439388,15.753543563440248
76.63947774823149,36.83954891087276
59.916320149529625,23.92552982480557
57.45188045107831,21.766285594991206
65.96115455717342,28.81689537102301
60.20223631040247,23.050939769533223
80.02610463780486,35.25635379633159
80.53972367961421,34.92911607431427
63.12768418255271,26.504479146136458
90.67837077107583,45.68128513565348
73.96083143173763,36.84870852823815
73.74546178075049,32.78343280230307
44.7057474867029,16.074989548857275
58.211199933467185,25.29367006429918
111.96986296856608,51.96741011477903
47.02446629507665,16.025145581878213
72.73559424491498,27.937856754667926
84.39959859600918,39.92410718873882
71.26963231341404,34.92154173301631
76.79198206257831,41.47529905530363
79.39394283586117,33.633985327874505
85.56737640443691,39.55781156764172
84.4034051302036,33.81950003125372
65.1098058382877,27.001000254257
49.549583149670795,18.899182835169476
72.58667589379978,28.095983099739893
49.49279383946518,19.439120448297146
55.23328898983574,26.3651450187413
72.93005864519247,32.58585645623372
85.7858692820947,39.57924968695571
68.74483981878005,33.88120678866507
74.50990604464283,34.376634526114245
73.31839610058161,32.16256367708893
71.68040746933723,35.26278669570593
55.65535930251938,22.056511353772102
63.65005758748415,26.247612608338777
90.06337492805994,36.78819079712788
51.604370003032265,23.388274055965415
72.00327712571779,28.38118058119556
64.32702056441808,30.089630109372326
100.83841384548182,40.47618940210828
68.85220168626678,27.64247502211985
83.10854008148101,32.71718790083856
96.69381883551623,50.364221281128046
78.85181943689075,37.14442907383224
89.13091438233518,41.11642606262016
79.46478044229309,33.84433012428272
49.08966537235133,15.13241741153118
52.232762104815386,21.99847628593935
83.02119174903694,39.4006574923203
99.51215124938605,45.09163573882926
51.77836798553654,18.855506040315596
101.16878418146821,49.146414697402356
56.846362216206174,20.51966738019885
101.79248601999464,40.188045848604204
64.11164735795727,29.70290742745363
57.32047605285807,26.86960041457578
80.61186179942536,39.08283641002262
73.78103218163707,30.91403979274797
61.31292710005233,24.344484018139664
64.81739170658234,28.23529338065507
57.00237813587444,23.893765750697273
74.60456132125181,32.53383890530481
90.67365362726134,42.90056574057156
66.31042872115663,31.686156010146295
79.97770233999516,41.29096911342544
74.36263627361568,33.90245283991832
